Event #	Event Year	Event Day	Loss
410009565	1836	27	34238363.64
410009566	1836	30	262671.9466
920009933	1836	47	744610.4518
410009567	1836	48	15057.22215
920009934	1836	144	1347.809035
920009935	1836	232	4844.425363
410009568	1836	286	24224.59325
920009936	1836	319	31526.84566
410009569	1836	326	27759.13541
920009937	1836	353	339955.4942
410009570	1836	355	56108.74401
920009938	1837	269	5902.430561
920009939	1837	279	9533.706319
920009940	1837	303	2723.764181
410009571	1837	312	28796.50529
920009941	1837	322	28536.00603
920009942	1837	326	8157.045843
410009572	1838	42	245092.6493
920009943	1838	286	36318.49807
920009944	1838	303	3926.916612
920009945	1838	356	155309.5437
920009946	1839	20	524659.1878
920009947	1839	37	6702671.875
410009573	1839	39	355238.3993
920009948	1839	44	85462.87576
410009574	1839	48	661990.3501
920009949	1839	81	342177.8761
920009951	1839	277	401.7104959
920009952	1839	288	16280.16589
920009953	1839	296	1627300.972
920009954	1839	315	15274.56934
920009955	1839	329	8311.141111
920009956	1839	331	2232.791431
920009957	1839	333	821341.6001
410009575	1839	350	31459.46787
410009576	1839	355	58141.61786
920009958	1840	10	127246.694
410009577	1840	13	153166.7853
410009578	1840	14	3801949.079
410009579	1840	15	14985.81115
410009580	1840	23	17919.67766
410009581	1840	24	2442308.235
410009582	1840	44	19728.12811
920009959	1840	53	34151.49029
410009583	1840	56	28841.79176
920009960	1840	70	952075.5837
410009584	1840	75	338818.7701
410009585	1840	293	44717.03577
920009961	1840	298	258643.9766
410009586	1840	323	977184.4888
410009587	1840	327	22595.2298
410009588	1840	331	15883.30372
920009962	1840	342	71160.40903
410009589	1840	361	823605.2839
410009590	1840	363	5303771.029
410009591	1840	364	2786911.87
410009592	1841	4	1495235.497
410009593	1841	6	755318.0632
410009594	1841	16	14519.84319
410009595	1841	21	108307.6335
410009596	1841	70	21583.6328
920009963	1841	137	5381.296293
920009964	1841	183	2192.282249
920009965	1841	232	6683.532554
410009597	1841	304	38905.36577
410009598	1841	357	1836011.059
920009966	1842	5	334565.0836
410009599	1842	16	21622.84155
920009967	1842	28	643.8261861
410009600	1842	58	33685.06629
920009968	1842	215	26097.72524
920009969	1842	297	42043.85428
920009970	1842	300	3976105.491
410009601	1842	333	33669.13169
410009602	1843	23	2689997.003
410009603	1843	35	6366625.493
410009604	1843	42	19975845.58
410009605	1843	44	5258374.022
410009606	1843	45	15951871.51
410009607	1843	46	12278179.73
410009608	1843	284	24114.64049
920009973	1843	295	50553.3177
410009609	1843	348	13777.61659
410009610	1843	355	30400.21792
920009975	1843	355	964780.4214
410009611	1844	34	12935.01359
410009612	1844	51	385464.8271
410009613	1844	60	34372.32057
920009976	1844	255	1724842.514
920009977	1844	275	288376.878
410009614	1845	8	125150.6852
410009615	1845	12	17956.14978
920009979	1845	61	489.1758018
920009980	1845	229	46719.4364
920009981	1845	242	534.131102
410009616	1846	20	35182.64588
920009982	1846	26	50493.1419
920009983	1846	34	8662.539028
410009617	1846	63	18706.12672
920009984	1846	121	5542.092862
920009985	1846	224	24281.65082
920009986	1846	269	22793.87787
410009618	1846	298	21430.19603
920009987	1846	309	6122.239414
920009988	1846	326	1050834.468
920009989	1846	334	843176.7527
920009990	1846	358	77353.02828
410009619	1847	43	518351.0477
410009620	1847	61	54454178.31
910009620	1847	61	16445.38254
410009621	1847	73	2887489.958
920009991	1847	259	58979.24371
920009992	1847	304	5702.089915
410009622	1847	344	56945.96376
920009993	1847	355	5676.92511
920009994	1848	76	9474.720792
920009995	1848	265	851473.2236
920009996	1848	290	303723.8665
920009997	1848	299	57527.89842
410009623	1848	351	21997.51827
410009624	1848	359	19701.98401
920009999	1849	28	49379.92891
410009625	1849	57	19341.31957
920010000	1849	285	1195771.477
920010001	1849	294	154754.5756
410009626	1849	300	17135.95847
920010002	1849	321	21208.81117
920010003	1849	333	25451.8554
410009627	1849	346	17570.17635
920010004	1849	353	5203538.161
410009628	1850	65	225761.805
410009629	1850	67	39915.76271
410009630	1850	68	8602780.917
410009631	1850	79	138332.3042
920010005	1850	189	622298.4515
920010006	1850	253	53691.04061
410009632	1850	316	140234.8821
410009633	1850	339	17333.96574
410009634	1850	351	1211293.371
410009635	1850	352	151020.2316
410009636	1850	357	21407.52055
410009637	1850	360	3819449.93
410009638	1851	3	16098.29512
410009639	1851	8	29327453.98
410009640	1851	10	8186346.168
920010007	1851	18	740411.9743
410009641	1851	31	55460.93151
410009642	1851	31	2613007.213
410009643	1851	35	166301.0776
410009644	1851	51	6943842.611
920010009	1851	303	99366.134
920010010	1851	326	3706.66583
410009645	1851	327	175268.6443
410009646	1852	10	71629.35918
920010011	1852	11	200711.8057
410009647	1852	13	26984.38686
410009648	1852	14	40083.337
410009649	1852	24	3619665.91
920010012	1852	54	82656.4862
920010013	1852	71	725545.5792
920010015	1852	267	192.0900294
410009650	1852	325	2774337.202
410009651	1852	337	4384916.657
410009652	1852	360	83727.70709
410009653	1853	2	3063271.508
410009654	1853	5	2088265.805
410009655	1853	9	101252.2369
920010016	1853	15	1532.506997
410009656	1853	20	28371.84397
410009657	1853	21	15760.74745
920010017	1853	24	296091.4255
410009658	1853	26	142596.8495
410009659	1853	27	13029.34221
410009660	1853	28	14294.80733
920010018	1853	72	291449.9296
920010019	1853	76	7407382.788
920010021	1853	194	5488.259136
920010022	1853	294	314380.5574
410009661	1853	298	13925.1806
920010023	1853	298	303326.3679
410009662	1853	328	386354.1938
410009663	1853	343	18685.76829
410009664	1853	357	219992.0708
410009665	1853	358	14214.6128
410009666	1853	362	1682947.702
410009667	1854	2	6978695.659
410009668	1854	13	38582.00669
410009669	1854	31	2140374.774
920010024	1854	36	852119.4734
920010025	1854	157	33741.27599
920010026	1854	203	4586.562454
920010027	1854	220	13060.83604
920010028	1854	250	577916.7509
920010029	1854	256	115694.8634
920010030	1854	263	33.93762248
920010032	1854	313	6116159.134
920010033	1855	116	103546.9911
920010034	1855	177	1992318.678
920010035	1855	287	204177.5918
920010036	1855	305	41769.98108
410009670	1855	358	215976.6828
410009671	1855	359	3060873.875
410009672	1856	8	1487622.049
410009673	1856	25	11163198.48
410009674	1856	29	42499.48098
920010037	1856	29	437567.2081
410009675	1856	32	46169.81376
410009676	1856	35	147475.9763
410009677	1856	45	34862.97972
410009678	1856	60	21640.68251
410009679	1856	72	51250.66339
410009680	1856	79	20290.95236
920010038	1856	91	40221.68652
920010039	1856	200	234101.5564
920010040	1856	252	518.8057916
920010041	1856	258	20471.01934
920010042	1856	273	59543.54
920010043	1856	329	437005.6541
920010044	1857	86	79797.61124
410009681	1857	318	18805.18599
920010045	1858	7	742182.5785
920010046	1858	15	148405.7069
410009682	1858	90	34991.97776
920010047	1858	159	50666.08455
920010048	1858	265	206738.7597
920010049	1858	276	108905.3446
410009683	1858	305	71657.95833
410009684	1858	307	114409.1179
920010050	1858	320	2617.274877
920010051	1858	324	52818.07173
410009685	1858	328	6158672.711
410009686	1858	333	23257833.96
410009687	1858	336	794895.8873
410009688	1858	337	12486422.51
410009689	1858	340	20452903.99
410009690	1858	349	4036746.035
410009691	1858	349	2436103.884
410009692	1858	354	157095.0834
920010052	1858	354	10379.26069
410009693	1858	359	2665674.863
410009694	1858	360	12413.11258
410009695	1859	30	3814156.57
410009696	1859	30	228738.6582
410009697	1859	36	42052.19908
410009698	1859	45	12527653.16
410009699	1859	53	39328.95665
920010053	1859	286	4415.51479
920010054	1859	305	1916410.619
410009700	1859	361	59348.83978
410009701	1860	3	1221634.777
920010055	1860	14	16727531.71
410009702	1860	25	1243714.603
410009703	1860	27	6741324.028
410009704	1860	38	24755.52381
410009705	1860	68	49253.21772
410009706	1860	80	14066550.49
920010056	1860	105	622638.123
920010057	1860	321	53979.0324
920010059	1860	341	44850.6947
920010060	1860	353	7142460.501
920010061	1861	11	70681.66366
410009707	1861	13	399288.9228
920010062	1861	16	254074.7899
410009708	1861	47	25277.86446
920010064	1861	50	1045.557156
410009709	1861	52	27817.2076
410009710	1861	54	16014.27522
410009711	1861	57	58740.55359
410009712	1861	67	26104.44058
410009713	1862	4	22589.52594
920010065	1862	9	2824.398188
920010066	1862	28	397.9452545
920010067	1862	149	690.3205224
920010068	1862	228	8103.512712
920010069	1862	238	25032.5171
920010070	1862	251	17135.53135
920010071	1862	297	10773.15352
410009714	1862	309	15858.1769
920010072	1862	348	59647.48755
410009715	1863	22	13279.82879
410009716	1863	61	23195.82032
920010074	1863	295	41825.43549
920010075	1863	302	122051.5343
920010076	1863	336	14135.47985
920010077	1863	350	1109160.496
920010078	1864	8	652.3131306
410009717	1864	22	27343.68035
410009718	1864	275	3705673.904
410009719	1864	297	111555.4345
920010079	1864	297	1578232.695
410009720	1864	311	22771.18595
410009721	1865	21	21523.53799
410009722	1865	34	14373.3295
410009723	1865	62	89266.0192
410009724	1865	72	97729.13459
410009725	1865	72	16068774
410009726	1865	75	16935.71406
920010080	1865	161	4452.619668
410009727	1865	276	12357.70779
920010082	1865	332	44689.91496
920010083	1865	335	895.3264167
920010084	1865	340	37361.0746
410009728	1866	4	121112.2289
410009729	1866	17	2415115.846
410009730	1866	19	332343.6117
920010085	1866	32	1768558.191
920010086	1866	232	349.9544925
920010087	1866	300	407.5332027
410009731	1866	308	62030.23516
410009732	1866	324	2622323.285
920010088	1866	339	1135.282612
410009733	1866	345	22363.7809
410009734	1866	347	416321.6343
410009735	1866	348	23713.58679
920010089	1866	350	24690.57935
410009736	1866	365	173894.1611
920010090	1867	4	78236.66361
410009737	1867	8	41584.38908
920010091	1867	19	14059.20119
410009738	1867	26	205936.8823
410009739	1867	28	177258.7464
410009740	1867	29	16783960.16
410009741	1867	29	3700485.813
410009742	1867	31	1814245.56
410009743	1867	65	15119.16446
410009744	1867	65	181948.7078
920010092	1867	221	249093.4346
410009745	1867	285	24242.14331
410009746	1867	290	21993.03327
920010094	1867	301	2340432.954
920010095	1867	306	1407499.433
410009747	1868	21	35654.47023
410009748	1868	73	21067.8011
920010096	1868	76	2609.961091
920010097	1868	106	27982.50017
920010098	1868	148	1208865.829
920010099	1868	190	1236695.788
920010100	1868	275	126521.8445
920010101	1868	316	685.64045
920010102	1869	124	17973.17146
920010103	1869	130	13273.20694
920010104	1869	168	6792.298936
920010105	1869	172	422.2671392
920010107	1869	267	112750.8763
920010108	1869	311	226793.8871
920010109	1869	315	2967.936113
410009749	1869	327	14537.21772
410009750	1869	331	5096251.142
410009751	1869	354	65072.05814
410009752	1870	6	25256.50247
920010110	1870	28	29418.02978
410009753	1870	30	139451.6742
410009754	1870	62	19705.9341
920010111	1870	300	12998.16003
410009755	1870	307	19173.06514
410009756	1870	320	22453.15355
920010112	1870	337	44557.65428
920010113	1870	343	12228.58989
410009757	1871	10	19095.04809
920010114	1871	33	329587.0695
920010115	1871	269	51.79319337
410009758	1871	306	13683.35505
410009759	1871	319	29619.89232
410009760	1871	340	378524.3225
410009761	1871	342	5292663.084
920010116	1871	351	234.7046564
920010117	1872	9	77863.78055
920010118	1872	35	2914.754131
410009762	1872	45	25461.57078
410009763	1872	51	12307.62682
410009764	1872	53	3038953.577
920010119	1872	58	8185.865111
920010120	1872	255	54006.18472
920010121	1872	280	25572.27074
410009765	1872	305	17461.07755
920010122	1872	310	2614.900979
920010123	1872	312	356638.202
920010124	1872	328	6241.760192
920010125	1873	65	850701.2601
920010126	1873	95	52.34050127
920010127	1873	265	15641.09561
410009766	1873	302	16993.43265
410009767	1873	340	19675.30742
410009768	1873	352	12949204.53
410009769	1873	362	32764.97271
410009770	1873	364	3939439.264
410009771	1874	22	18263.56849
410009772	1874	29	12214253.64
920010128	1874	36	10829.87081
410009773	1874	52	459475.0671
920010129	1874	59	52.43693018
410009774	1874	70	18292.30277
410009775	1874	89	16678.84984
920010130	1874	287	3459722.929
410009776	1875	20	1634424.881
410009777	1875	33	17732.02526
920010131	1875	38	256746.5528
410009778	1875	74	23973.87135
920010132	1875	139	27090.22393
920010133	1875	281	1182586.551
410009779	1875	298	112764.426
410009780	1875	299	2107900.32
410009781	1875	300	2227494.263
920010134	1875	316	512657.1416
410009782	1875	325	266752.9268
920010135	1875	336	301511.1022
920010136	1875	349	5233046.698
410009783	1875	350	31749.44542
410009784	1876	29	22613.37954
920010137	1876	51	425030.1266
920010138	1876	54	45.56575378
920010139	1876	102	146845.8763
920010140	1876	121	120917.5168
920010141	1876	214	91206.14273
410009785	1876	327	265642.5549
920010142	1876	334	52652.95552
410009786	1876	342	127849.2354
410009787	1877	2	18131.01342
920010143	1877	6	11183.14491
410009788	1877	15	95969.8346
920010144	1877	15	7374.207349
920010145	1877	40	13724.68118
410009789	1877	48	917342.5439
920010146	1877	68	1099196.894
920010147	1877	96	680.5595478
920010149	1877	163	4617.278171
920010150	1877	191	1260332.351
920010151	1877	223	1907.709022
920010152	1877	264	55515.46631
410009790	1877	286	23909.66919
920010154	1877	294	270841.5435
920010155	1877	302	2749380.983
920010156	1877	332	3040997.195
920010157	1878	91	1852.79656
920010159	1878	315	788039.2465
920010160	1878	321	452038.9311
410009791	1878	356	12870.63141
920010161	1879	8	788521.8634
410009792	1879	64	38081.72219
410009793	1879	64	58788.10647
410009794	1879	70	88176.05806
920010162	1879	131	59114.32107
920010163	1879	139	16283.08311
920010164	1879	178	4085.084959
920010165	1879	259	82041.09086
920010166	1879	300	93023.66524
920010167	1879	307	5299761.85
410009795	1879	334	13740.09749
920010168	1879	335	8849736.116
920010169	1879	352	5503213.189
410009796	1880	1	80770.2757
410009797	1880	6	114304.0678
410009798	1880	22	85552.93381
920010170	1880	24	59833.15442
920010171	1880	81	55586.43792
920010172	1880	281	9319.428342
920010173	1881	13	1840563.681
920010174	1881	35	2179474.39
920010175	1881	58	145549.7039
920010176	1881	60	1282435.6
920010177	1881	116	45090.78708
410009799	1881	301	18137.23372
920010178	1881	314	5175.49329
410009800	1882	3	4354321.644
410009801	1882	3	2496165.292
410009802	1882	9	39452.95267
920010179	1882	252	17469.94593
920010180	1882	269	17.39143193
920010181	1882	281	5871330.998
920010182	1882	299	105839.4844
920010183	1882	307	150997.3709
410009803	1882	346	23374.61852
920010184	1882	352	21.73905147
920010185	1882	354	3210668.575
920010186	1882	356	172079.5516
410009804	1882	363	22153.69646
920010187	1883	10	1709005.356
920010188	1883	37	7858.346761
410009805	1883	38	50958.45992
920010189	1883	53	866404.5167
410009806	1883	71	20491.93218
920010190	1883	83	715156.9143
410009807	1883	85	331828.2638
920010191	1883	176	24901.5069
410009808	1883	300	15895.9793
410009809	1883	309	36821.23478
410009810	1883	314	17516619.53
410009811	1883	315	133263.2285
410009812	1884	7	38640.1431
410009813	1884	56	14400.46702
410009814	1884	61	193462.8753
920010192	1884	62	604.6493933
410009815	1884	275	1848305.188
410009816	1884	310	14873.85665
410009817	1884	322	708964.7005
910009817	1884	322	13720.82558
410009818	1884	330	852422.1286
410009819	1884	331	185160.3494
410009820	1884	340	62906.9504
410009821	1884	346	145036.264
910009821	1884	346	12639.17313
410009822	1884	362	2332602.043
920010194	1885	2	584605.1454
410009823	1885	15	1322201.983
410009824	1885	19	376092.7171
410009825	1885	21	568959.6186
410009826	1885	23	409185.0269
410009827	1885	24	2081986.706
410009828	1885	27	2725110.413
910009828	1885	27	12994.07318
410009829	1885	48	22747.89765
410009830	1885	63	46066.85942
410009831	1885	68	96053.63521
410009832	1885	69	221448.642
410009833	1885	69	46035.40633
410009834	1885	72	6713319.365
920010195	1885	254	16265.33455
920010196	1885	258	10370.72859
920010197	1885	265	23357.10904
410009835	1885	342	23887.21385
410009836	1886	4	194703.3763
410009837	1886	41	57242.70028
410009838	1886	55	76485.18165
920010198	1886	299	11995.28769
920010199	1886	336	4071.340852
410009839	1886	347	36156.79172
920010200	1887	24	442.8403888
920010201	1887	56	815334.5369
920010202	1887	292	78242.25669
920010203	1887	298	59218.51198
920010204	1888	10	89771.12844
410009840	1888	22	333156.7573
410009841	1888	24	268478.5193
410009842	1888	44	18493.29188
410009843	1888	54	12243.21331
920010205	1888	196	27075.64286
920010206	1888	302	24562.38712
920010207	1888	312	6746.007268
920010208	1888	330	95607.79656
920010209	1888	334	96.64851352
410009844	1888	346	12293.14743
920010210	1889	19	4522103.201
920010211	1889	214	168.5749844
920010212	1889	289	1469751.966
920010213	1889	319	255394.089
920010214	1889	325	3441585.323
920010215	1889	328	37666078.7
410009845	1889	329	196788.8561
410009846	1889	354	157704.788
410009847	1889	357	393147.1298
410009848	1889	357	4814269.468
410009849	1889	358	4488884.127
920010216	1890	6	5494.314534
410009850	1890	47	12344758.96
920010217	1890	47	153224.794
920010218	1890	51	22389.45845
920010219	1890	201	94.07238411
920010220	1890	207	24228.35328
920010221	1890	212	4456.724788
410009851	1890	276	12915.55812
410009852	1890	278	110737.8565
920010223	1890	325	548.0032519
920010224	1890	352	1671795.631
410009853	1890	365	100303.4886
410009854	1891	40	28383.81014
920010225	1891	82	216.8095106
920010226	1891	217	9793.291548
920010227	1891	222	400.5441615
410009855	1891	284	20566.89056
920010228	1891	287	874729.6704
410009856	1891	290	23538.70772
410009857	1891	304	61665.78036
410009858	1892	5	988182.3389
920010229	1892	61	17425.57321
920010230	1892	119	263826.1329
920010232	1892	179	13237.36238
920010233	1892	189	23691.12628
920010234	1892	208	419001.5181
410009859	1892	322	613062.6737
410009860	1892	324	2373798.572
920010235	1892	343	31520.84294
410009861	1893	3	17369.56077
920010236	1893	14	5903.454885
410009862	1893	18	28145.25109
410009863	1893	28	17881.8713
410009864	1893	35	141290.3131
410009865	1893	58	1667695.106
920010237	1893	64	52763.9506
920010239	1893	239	12409.65925
920010240	1893	260	6178.445486
410009866	1893	275	17248.43271
410009867	1893	281	30752.04041
410009868	1893	284	15715.55485
410009869	1893	293	729580.0721
410009870	1893	296	16810.54274
410009871	1893	299	12510.64226
410009872	1893	308	118399.9109
920010241	1893	339	4904.706113
920010243	1894	5	3346.656938
920010245	1894	240	27806.46798
920010246	1894	280	1592187.625
920010248	1894	311	23055.96687
410009873	1894	329	13455.00209
920010249	1894	331	4498178.592
920010250	1894	333	7613635.938
920010251	1894	348	55409.95613
920010252	1894	352	306252.0124
920010253	1894	355	710026.8715
410009874	1894	364	414495.7156
920010254	1895	24	15923.85757
410009875	1895	78	34503.74801
920010255	1895	88	25197.42179
920010256	1895	253	106.6284056
410009876	1896	48	160300.7139
920010257	1896	256	481.1902538
920010258	1896	263	65.71705284
920010259	1896	327	5125.493281
920010260	1896	351	445590.6777
920010261	1897	32	29.67766743
410009877	1897	35	334109.3525
920010262	1897	47	335070.9806
920010263	1897	216	21282.42103
920010264	1897	232	109931.4798
410009878	1897	316	22877.89779
920010265	1898	292	2519.344342
920010266	1898	308	402818.626
920010267	1898	316	354.4180151
920010268	1898	327	36005.55181
920010269	1898	333	824.9579086
920010270	1898	350	1188.711493
920010271	1899	16	130.5780436
920010272	1899	147	183.6704578
920010273	1899	156	636.1483031
920010274	1899	198	55742.02218
920010275	1899	281	1540.745206
920010276	1899	330	12115.70991
920010277	1900	11	42397.8389
920010278	1900	223	38350.38252
920010279	1900	277	10195.19177
410009879	1900	280	21196.50521
920010280	1900	305	937511.2318
920010281	1900	323	1270.37597
920010282	1900	334	13560224.64
410009880	1900	361	16600.77346
410009881	1900	362	2155283.311
410009882	1901	36	19108.33176
920010283	1901	43	61822.93367
410009883	1901	51	23681.86643
410009884	1901	288	17505.1446
410009885	1901	291	41142.60268
410009886	1901	338	4663713.194
410009887	1901	345	3568138.778
920010284	1902	181	4657.317958
920010285	1902	228	7931.059419
920010286	1902	241	5222.984278
920010288	1903	8	12229.39471
410009888	1903	18	22211.95462
920010289	1903	18	1168.244157
920010290	1903	223	44103.50135
920010291	1903	317	107.2392119
920010293	1904	19	1478.410242
920010295	1904	124	9232.745665
920010296	1904	165	187882.0129
920010297	1904	204	17213.89267
920010298	1904	238	1019.322018
920010299	1904	249	341.3825809
920010300	1904	292	9202.864684
920010301	1904	315	20266.24294
410009889	1904	359	43395.96944
410009890	1905	19	305872.2045
410009891	1905	26	12274.81536
920010302	1905	326	22398.37003
410009892	1905	329	17496.85967
920010303	1905	337	283.8196762
410009893	1905	339	43321.52089
920010304	1905	340	11213.51379
920010305	1905	351	70397.55929
920010306	1906	7	26120.30143
920010307	1906	11	3987279.916
410009894	1906	51	4411504.962
920010309	1906	224	14121.90427
920010310	1906	249	392032.605
920010311	1906	264	2299.195002
920010312	1906	290	28757.94405
920010313	1906	293	58179.42711
410009895	1906	332	36724.08738
410009896	1906	347	2934297.376
910009896	1906	347	12978.55146
410009897	1906	356	308936.2032
410009898	1906	362	248420.0755
920010314	1907	4	25272.25854
410009899	1907	8	742584.1555
410009900	1907	8	234953.3038
410009901	1907	16	1107943.169
410009902	1907	17	1449006.382
410009903	1907	19	1161323.847
410009904	1907	19	3065182.748
410009905	1907	22	337934.0088
410009906	1907	25	4642057.191
410009907	1907	34	909134.8741
910009907	1907	34	13794.02003
410009908	1907	37	14443.24102
410009909	1907	49	2192392.341
410009910	1907	50	3454769.499
410009911	1907	55	116079.8708
410009912	1907	56	410910.1056
410009913	1907	60	808963.3275
920010317	1907	209	18120.61491
410009914	1907	334	38454.29136
410009915	1907	341	28303.64172
410009916	1907	341	12229.04041
410009917	1907	362	15308.62295
410009918	1908	1	234930.6637
410009919	1908	3	23376.13161
920010319	1908	3	324628.3544
410009920	1908	6	1132976.709
410009921	1908	7	51411463.62
410009922	1908	53	501840.7917
410009923	1908	62	122319.6719
410009924	1908	62	1900767.262
410009925	1908	66	20847.59987
410009926	1908	76	15065.15782
410009927	1908	76	952836.4697
920010320	1908	143	318.7779401
920010321	1908	145	77268.29864
920010322	1908	237	131555.9251
920010323	1908	304	2406.224212
410009928	1908	326	22568.85347
410009929	1909	58	17334.22243
920010324	1909	122	413.9388173
920010325	1909	181	2644638.559
920010326	1909	210	5135.143522
920010327	1909	291	15434.95321
920010328	1909	304	341.0097119
920010329	1909	319	243097.5943
410009930	1909	322	303265.777
920010330	1909	323	68624.86544
410009931	1909	329	120682.9871
920010331	1909	330	984.9498835
410009932	1910	9	16668.21552
410009933	1910	19	55301.82132
920010332	1910	26	3030.88851
410009934	1910	27	304713.1799
410009935	1910	29	404461.3616
410009936	1910	31	3240355.582
410009937	1910	44	44857.53597
920010333	1910	86	142291.5493
920010334	1910	91	196.8171884
920010335	1910	104	9517.107817
920010336	1910	185	58586.84862
920010337	1910	189	17325.11885
920010338	1910	235	966.0097802
920010339	1910	277	40986.4359
410009938	1910	299	15525584.46
410009939	1910	325	714986.1206
410009940	1910	341	533576.4409
920010340	1910	349	14614.52413
410009941	1910	362	3875084.414
410009942	1911	5	1004357.881
410009943	1911	12	409422.7021
410009944	1911	13	725603.794
410009945	1911	38	2390267.516
920010341	1911	43	459813.063
410009946	1911	47	48837095.54
410009947	1911	48	24682.33316
410009948	1911	50	386034.9481
410009949	1911	59	112649.8213
410009950	1911	68	33528.47339
410009951	1911	83	278486.0971
410009952	1911	85	15102567.44
410009953	1911	277	18954.94338
410009954	1911	298	26908.28668
920010343	1911	310	252590.0746
410009955	1911	314	12874.46552
920010344	1911	317	34274.43379
410009956	1911	329	59337.8543
410009957	1911	335	4207877.764
410009958	1912	4	35721.35235
410009959	1912	6	195399.8415
410009960	1912	6	28374.46203
410009961	1912	32	20024.98216
410009962	1912	41	116880.6702
410009963	1912	51	43132.6676
410009964	1912	67	245568.4085
920010346	1912	246	2979.381037
920010347	1912	326	32364.83574
410009965	1912	337	40194.73335
920010348	1912	347	130337.1135
920010349	1913	2	12665.88114
920010350	1913	13	3133.172272
410009966	1913	16	23701.08004
920010351	1913	20	876267.8481
920010352	1913	52	1579628.971
920010353	1913	239	437370.4032
920010354	1913	294	108221.8368
920010355	1913	300	51942.21459
410009967	1913	305	23081.13182
920010356	1913	309	1971432.786
920010357	1913	320	36733.86908
920010358	1913	346	412427.6406
920010359	1914	18	68839.58923
410009968	1914	21	23512.06665
410009969	1914	29	607150.6289
410009970	1914	44	1440643.596
920010360	1914	48	19871.56008
410009971	1914	71	19595.81461
920010361	1914	84	37202.0501
920010362	1914	168	299828.1054
920010363	1914	216	519565.0978
920010364	1914	264	7519.025855
920010365	1914	287	790062.8845
920010366	1914	302	21992.53706
920010367	1914	320	205.4688566
920010368	1914	323	14236125.24
410009972	1915	26	40054.43439
920010369	1915	36	27921.26975
410009973	1915	43	25562.46253
920010370	1915	54	2031034.225
920010371	1915	66	544.4740656
920010372	1915	112	16431.91674
920010373	1915	166	12449.09188
920010374	1915	193	72085.02298
920010375	1915	312	288226.2118
410009974	1915	332	1009851.907
920010376	1915	336	10691.07652
410009975	1915	360	3429908.878
410009976	1916	54	378333.3953
910009976	1916	54	13623.2479
410009977	1916	71	22785.02841
920010378	1916	101	5974.920214
920010379	1916	199	72700.3882
410009978	1916	336	134725.8672
920010381	1916	349	12767.49844
920010382	1917	8	1575.257855
920010383	1917	27	9195.290968
920010384	1917	31	1313001.431
410009979	1917	36	27869.65293
920010385	1917	165	4640767.685
920010386	1917	262	546534.269
920010387	1917	302	129021.6415
920010388	1917	306	46080.12086
920010389	1917	324	40668.67961
920010390	1917	361	938508.8985
920010391	1918	11	139219.4262
410009980	1918	26	55680.67974
920010392	1918	60	103454.8112
920010393	1918	108	6752.48744
920010394	1918	182	90347.11788
920010395	1918	187	9480.264383
920010396	1918	198	38181.23945
920010397	1918	291	813379.5384
920010398	1918	307	4933605.21
920010399	1918	314	21581523.51
410009981	1918	341	142679.336
410009982	1918	364	18796.80666
410009983	1919	3	106687.0894
920010400	1919	4	1001285.666
920010401	1919	23	26359.13914
920010402	1919	301	122.8192396
920010403	1919	325	740917.8816
920010404	1919	336	949770.1059
920010405	1919	341	1165076.911
410009984	1920	20	77654.04715
920010406	1920	43	1830992.658
920010407	1920	322	119465.3622
410009985	1920	337	20639.37304
410009986	1920	362	35339.41887
410009987	1921	19	926886.7448
410009988	1921	22	382452.2959
410009989	1921	46	17063.24843
410009990	1921	70	39047.74789
920010408	1921	213	33924.70712
920010409	1921	250	1613853.819
920010410	1921	275	1450.240241
920010411	1921	279	18944.97703
410009991	1921	307	298963.901
920010412	1921	319	1064146.931
410009992	1922	2	651287.9375
410009993	1922	7	35111.5145
410009994	1922	12	217808.3164
410009995	1922	18	693905.7496
410009996	1922	20	14360.7299
920010413	1922	21	107874.015
410009997	1922	22	2884598.297
410009998	1922	23	23845379.75
410009999	1922	24	21271543.03
410010000	1922	25	161195492.8
410010001	1922	26	1462971.612
410010002	1922	36	265986.7426
410010003	1922	37	566380.0316
920010414	1922	37	128447.323
410010004	1922	60	32870.41767
410010005	1922	63	12399.93366
410010006	1922	68	2325522.702
410010007	1922	69	920276.0497
920010415	1922	221	659.3185036
920010416	1922	273	176399.2281
920010417	1922	274	71943.22458
920010418	1922	283	2843693.658
410010008	1922	314	12850.87883
410010009	1922	344	15800.96808
410010010	1923	45	17851.44571
410010011	1924	2	18488.45718
410010012	1924	65	13172.86471
410010013	1924	71	433286.8295
410010014	1924	82	235182.6698
410010015	1924	84	19288121.47
920010419	1924	160	23970.33496
410010016	1924	280	36579.64236
920010420	1924	282	105427.5402
410010017	1924	298	50624.9662
410010018	1924	302	23763.51391
920010421	1924	306	19548.92953
920010422	1924	309	282101.1587
410010019	1924	311	31084.83375
410010020	1924	331	30909.65701
920010423	1924	333	478.5777583
920010424	1924	343	35821.33775
920010425	1924	347	139570.1643
410010021	1925	4	70724.31266
920010426	1925	11	2774.440231
410010022	1925	23	12768.96524
410010023	1925	88	141394.4506
910010023	1925	88	13034.12419
920010427	1925	102	1573.2165
920010428	1925	256	40243.41938
410010024	1925	314	84114.96862
920010429	1925	319	14374.16485
920010430	1925	323	4746.992688
410010025	1925	338	19736.56288
920010431	1925	339	158589.4693
410010026	1925	355	5250897.49
410010027	1926	3	456171.9172
410010028	1926	4	21020.70514
